lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sTargetValue	sEquation	sDescription	sRemark	-1	code versie 5.09.00.00	code versie 5.09.00.01	code versie 5.09.00.02	code versie 5.09.00.03	v00-v01	v00-v02	v00-v03	derivNames	short_derivName	Duflow																																																	
2398	0	0	0	0	_tPDredAIMS_	_gP_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_P_absorbed_onto_inorganic_matter_in_lake_sediment	-	-1	_tPDredAIMS_ = _akDred_ * _aPAIMS_	_tPDredAIMS_ = _akDred_ * _aPAIMS_	_tPDredAIMS_ = _akDred_ * _aPAIMS_	_tPDredAIMS_ = _akDred_ * _aPAIMS_	TRUE	TRUE	TRUE	_tPDedIMS_	tPDedIMS	tPDedIMS																																																	
2399	0	0	0	0	_tDDredNetSoil_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_net_soil_in_lake_sediment	-	-1	_tDDredNetSoil_ = -(_tDDredDetS_ / _cRhoOM_) * _bRhoSolidSoil_	_tDDredNetSoil_ = -(_tDDredDetS_ / _cRhoOM_) * _bRhoSolidSoil_	_tDDredNetSoil_ = -(_tDDredDetS_ / _cRhoOM_) * _bRhoSolidSoil_	_tDDredNetSoil_ = -(_tDDredDetS_ / _cRhoOM_) * _bRhoSolidSoil_	TRUE	TRUE	TRUE	_tDDdNoil_	tDDdNoil	tDDdNoil																																																	
2400	0	0	0	0	_tDDredNetIMS_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_net_inorganic_matter_in_lake_sediment	-	-1	_tDDredNetIMS_ = (1.0 - _fDOrgSoil_) * _tDDredNetSoil_	_tDDredNetIMS_ = (1.0 - _fDOrgSoil_) * _tDDredNetSoil_	_tDDredNetIMS_ = (1.0 - _fDOrgSoil_) * _tDDredNetSoil_	_tDDredNetIMS_ = (1.0 - _fDOrgSoil_) * _tDDredNetSoil_	TRUE	TRUE	TRUE	_tDDdNIMS_	tDDdNIMS	tDDdNIMS																																																	
2401	0	0	0	0	_tDDredNetHumS_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_net_humic_substances_in_lake_sediment	-	-1	_tDDredNetHumS_ = _fDOrgSoil_ * _tDDredNetSoil_	_tDDredNetHumS_ = _fDOrgSoil_ * _tDDredNetSoil_	_tDDredNetHumS_ = _fDOrgSoil_ * _tDDredNetSoil_	_tDDredNetHumS_ = _fDOrgSoil_ * _tDDredNetSoil_	TRUE	TRUE	TRUE	_tDDdNumS_	tDDdNumS	tDDdNumS																																																	
2402	0	0	0	0	_tPDredNetHumS_	_gP_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_P_net_humic_substances_in_lake_sediment	-	-1	_tPDredNetHumS_ = _cPDSoilOM_ * _tDDredNetHumS_	_tPDredNetHumS_ = _cPDSoilOM_ * _tDDredNetHumS_	_tPDredNetHumS_ = _cPDSoilOM_ * _tDDredNetHumS_	_tPDredNetHumS_ = _cPDSoilOM_ * _tDDredNetHumS_	TRUE	TRUE	TRUE	_tPDdNumS_	tPDdNumS	tPDdNumS																																																	
2403	0	0	0	0	_tNDredNetHumS_	_gN_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_N_net_humic_substances_in_lake_sediment	-	-1	_tNDredNetHumS_ = _cNDSoilOM_ * _tDDredNetHumS_	_tNDredNetHumS_ = _cNDSoilOM_ * _tDDredNetHumS_	_tNDredNetHumS_ = _cNDSoilOM_ * _tDDredNetHumS_	_tNDredNetHumS_ = _cNDSoilOM_ * _tDDredNetHumS_	TRUE	TRUE	TRUE	_tNDdNumS_	tNDdNumS	tNDdNumS																																																	
2404	0	0	0	0	_tDDredDiatS_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_Diat_on_lake_sediment	-	-1	_tDDredDiatS_ = _akDred_ * _aDDiatS_	_tDDredDiatS_ = _akDred_ * _aDDiatS_	_tDDredDiatS_ = _akDred_ * _aDDiatS_	_tDDredDiatS_ = _akDred_ * _aDDiatS_	TRUE	TRUE	TRUE	_tDDreDiS_	tDDreDiS	tDDreDiS																																																	
2405	0	0	0	0	_tPDredDiatS_	_gP_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_P_Diat_on_lake_sediment	-	-1	_tPDredDiatS_ = _akDred_ * _aPDiatS_	_tPDredDiatS_ = _akDred_ * _aPDiatS_	_tPDredDiatS_ = _akDred_ * _aPDiatS_	_tPDredDiatS_ = _akDred_ * _aPDiatS_	TRUE	TRUE	TRUE	_tPDreDiS_	tPDreDiS	tPDreDiS																																																	
2406	0	0	0	0	_tNDredDiatS_	_gN_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_N_Diat_on_lake_sediment	-	-1	_tNDredDiatS_ = _akDred_ * _aNDiatS_	_tNDredDiatS_ = _akDred_ * _aNDiatS_	_tNDredDiatS_ = _akDred_ * _aNDiatS_	_tNDredDiatS_ = _akDred_ * _aNDiatS_	TRUE	TRUE	TRUE	_tNDreDiS_	tNDreDiS	tNDreDiS																																																	
2407	0	0	0	0	_tDDredGrenS_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_Gren_on_lake_sediment	-	-1	_tDDredGrenS_ = _akDred_ * _aDGrenS_	_tDDredGrenS_ = _akDred_ * _aDGrenS_	_tDDredGrenS_ = _akDred_ * _aDGrenS_	_tDDredGrenS_ = _akDred_ * _aDGrenS_	TRUE	TRUE	TRUE	_tDDedenS_	tDDedenS	tDDedenS																																																	
2408	0	0	0	0	_tPDredGrenS_	_gP_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_P_Gren_on_lake_sediment	-	-1	_tPDredGrenS_ = _akDred_ * _aPGrenS_	_tPDredGrenS_ = _akDred_ * _aPGrenS_	_tPDredGrenS_ = _akDred_ * _aPGrenS_	_tPDredGrenS_ = _akDred_ * _aPGrenS_	TRUE	TRUE	TRUE	_tPDedenS_	tPDedenS	tPDedenS																																																	
2409	0	0	0	0	_tNDredGrenS_	_gN_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_N_Gren_on_lake_sediment	-	-1	_tNDredGrenS_ = _akDred_ * _aNGrenS_	_tNDredGrenS_ = _akDred_ * _aNGrenS_	_tNDredGrenS_ = _akDred_ * _aNGrenS_	_tNDredGrenS_ = _akDred_ * _aNGrenS_	TRUE	TRUE	TRUE	_tNDedenS_	tNDedenS	tNDedenS																																																	
2410	0	0	0	0	_tDDredBlueS_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_Blue_on_lake_sediment	-	-1	_tDDredBlueS_ = _akDred_ * _aDBlueS_	_tDDredBlueS_ = _akDred_ * _aDBlueS_	_tDDredBlueS_ = _akDred_ * _aDBlueS_	_tDDredBlueS_ = _akDred_ * _aDBlueS_	TRUE	TRUE	TRUE	_tDDedueS_	tDDedueS	tDDedueS																																																	
2411	0	0	0	0	_tPDredBlueS_	_gP_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_P_Blue_on_lake_sediment	-	-1	_tPDredBlueS_ = _akDred_ * _aPBlueS_	_tPDredBlueS_ = _akDred_ * _aPBlueS_	_tPDredBlueS_ = _akDred_ * _aPBlueS_	_tPDredBlueS_ = _akDred_ * _aPBlueS_	TRUE	TRUE	TRUE	_tPDedueS_	tPDedueS	tPDedueS																																																	
2412	0	0	0	0	_tNDredBlueS_	_gN_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_N_Blue_on_lake_sediment	-	-1	_tNDredBlueS_ = _akDred_ * _aNBlueS_	_tNDredBlueS_ = _akDred_ * _aNBlueS_	_tNDredBlueS_ = _akDred_ * _aNBlueS_	_tNDredBlueS_ = _akDred_ * _aNBlueS_	TRUE	TRUE	TRUE	_tNDedueS_	tNDedueS	tNDedueS																																																	
2413	0	0	0	0	_tDDredPhytS_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_Phyt_on_lake_sediment	-	-1	_tDDredPhytS_ = _tDDredDiatS_+_tDDredGrenS_+_tDDredBlueS_	_tDDredPhytS_ = _tDDredDiatS_+_tDDredGrenS_+_tDDredBlueS_	_tDDredPhytS_ = _tDDredDiatS_+_tDDredGrenS_+_tDDredBlueS_	_tDDredPhytS_ = _tDDredDiatS_+_tDDredGrenS_+_tDDredBlueS_	TRUE	TRUE	TRUE	_tDDedytS_	tDDedytS	tDDedytS																																																	
2414	0	0	0	0	_tPDredPhytS_	_gP_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_P_Phyt_on_lake_sediment	-	-1	_tPDredPhytS_ = _tPDredDiatS_+_tPDredGrenS_+_tPDredBlueS_	_tPDredPhytS_ = _tPDredDiatS_+_tPDredGrenS_+_tPDredBlueS_	_tPDredPhytS_ = _tPDredDiatS_+_tPDredGrenS_+_tPDredBlueS_	_tPDredPhytS_ = _tPDredDiatS_+_tPDredGrenS_+_tPDredBlueS_	TRUE	TRUE	TRUE	_tPDedytS_	tPDedytS	tPDedytS																																																	
2415	0	0	0	0	_tNDredPhytS_	_gN_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_N_Phyt_on_lake_sediment	-	-1	_tNDredPhytS_ = _tNDredDiatS_+_tNDredGrenS_+_tNDredBlueS_	_tNDredPhytS_ = _tNDredDiatS_+_tNDredGrenS_+_tNDredBlueS_	_tNDredPhytS_ = _tNDredDiatS_+_tNDredGrenS_+_tNDredBlueS_	_tNDredPhytS_ = _tNDredDiatS_+_tNDredGrenS_+_tNDredBlueS_	TRUE	TRUE	TRUE	_tNDedytS_	tNDedytS	tNDedytS																																																	
2416	0	0	0	0	_tDDredBent_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_Bent_on_lake_sediment	-	-1	_tDDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aDBent_ _ELSE_ 0.0 _ENDIF_	_tDDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aDBent_ _ELSE_ 0.0 _ENDIF_	_tDDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aDBent_ _ELSE_ 0.0 _ENDIF_	_tDDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aDBent_ _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_tDDreBnt_	tDDreBnt	tDDreBnt																																																	
2417	0	0	0	0	_tPDredBent_	_gP_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_P_Bent_on_lake_sediment	-	-1	_tPDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aPBent_ _ELSE_ 0.0 _ENDIF_	_tPDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aPBent_ _ELSE_ 0.0 _ENDIF_	_tPDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aPBent_ _ELSE_ 0.0 _ENDIF_	_tPDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aPBent_ _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_tPDreBnt_	tPDreBnt	tPDreBnt																																																	
2418	0	0	0	0	_tNDredBent_	_gN_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_N_Bent_on_lake_sediment	-	-1	_tNDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aNBent_ _ELSE_ 0.0 _ENDIF_	_tNDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aNBent_ _ELSE_ 0.0 _ENDIF_	_tNDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aNBent_ _ELSE_ 0.0 _ENDIF_	_tNDredBent_ = _IF_ (_InclWeb_ _EQ_ _TRUE_) _THEN_ _akDredBent_ * _aNBent_ _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_tNDreBnt_	tNDreBnt	tNDreBnt																																																	
2419	0	0	0	0	_tDDredVeg_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_DW_Veg_on_lake_sediment	-	-1	_tDDredVeg_ = _akDred_ * _aDVeg_	_tDDredVeg_ = _akDred_ * _aDVeg_	_tDDredVeg_ = _akDred_ * _aDVeg_	_tDDredVeg_ = _akDred_ * _aDVeg_	TRUE	TRUE	TRUE	_tDDreVeg_	tDDreVeg	tDDreVeg																																																	
2420	0	0	0	0	_tPDredVeg_	_gP_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_P_Veg_on_lake_sediment	-	-1	_tPDredVeg_ = _akDred_ * _aPVeg_	_tPDredVeg_ = _akDred_ * _aPVeg_	_tPDredVeg_ = _akDred_ * _aPVeg_	_tPDredVeg_ = _akDred_ * _aPVeg_	TRUE	TRUE	TRUE	_tPDreVeg_	tPDreVeg	tPDreVeg																																																	
2421	0	0	0	0	_tNDredVeg_	_gN_*_m_^-2*_d_^-1	0	Dredging	Dredging_flux_of_N_Veg_on_lake_sediment	-	-1	_tNDredVeg_ = _akDred_ * _aNVeg_	_tNDredVeg_ = _akDred_ * _aNVeg_	_tNDredVeg_ = _akDred_ * _aNVeg_	_tNDredVeg_ = _akDred_ * _aNVeg_	TRUE	TRUE	TRUE	_tNDreVeg_	tNDreVeg	tNDreVeg																																																	
2422	0	0	0	0	_tDDredNetTot_	_gDW_*_m_^-2*_d_^-1	0	Dredging	Total_DW_dredging_flux	-	-1	_tDDredNetTot_ = _tDDredDetS_ - _tDDredNetSoil_ + _tDDredPhytS_ + _tDDredBent_ + _tDDredVeg_	_tDDredNetTot_ = _tDDredDetS_ - _tDDredNetSoil_ + _tDDredPhytS_ + _tDDredBent_ + _tDDredVeg_	_tDDredNetTot_ = _tDDredDetS_ - _tDDredNetSoil_ + _tDDredPhytS_ + _tDDredBent_ + _tDDredVeg_	_tDDredNetTot_ = _tDDredDetS_ - _tDDredNetSoil_ + _tDDredPhytS_ + _tDDredBent_ + _tDDredVeg_	TRUE	TRUE	TRUE	_tDDdNTot_	tDDdNTot	tDDdNTot																																																	
2423	0	0	0	0	_tPDredNetTot_	_gP_*_m_^-2*_d_^-1	0	Dredging	Total_P_dredging_flux	-	-1	_tPDredNetTot_ = _tPDredDetS_ - _tPDredNetHumS_ + _tPDredAIMS_ + _tPDredPhytS_ + _tPDredBent_ + _tPDredVeg_	_tPDredNetTot_ = _tPDredDetS_ - _tPDredNetHumS_ + _tPDredAIMS_ + _tPDredPhytS_ + _tPDredBent_ + _tPDredVeg_	_tPDredNetTot_ = _tPDredDetS_ - _tPDredNetHumS_ + _tPDredAIMS_ + _tPDredPhytS_ + _tPDredBent_ + _tPDredVeg_	_tPDredNetTot_ = _tPDredDetS_ - _tPDredNetHumS_ + _tPDredAIMS_ + _tPDredPhytS_ + _tPDredBent_ + _tPDredVeg_	TRUE	TRUE	TRUE	_tPDdNTot_	tPDdNTot	tPDdNTot																																																	
2424	0	0	0	0	_tNDredNetTot_	_gN_*_m_^-2*_d_^-1	0	Dredging	Total_N_dredging_flux	-	-1	_tNDredNetTot_ = _tNDredDetS_ - _tNDredNetHumS_ + _tNDredPhytS_ + _tNDredBent_ + _tNDredVeg_	_tNDredNetTot_ = _tNDredDetS_ - _tNDredNetHumS_ + _tNDredPhytS_ + _tNDredBent_ + _tNDredVeg_	_tNDredNetTot_ = _tNDredDetS_ - _tNDredNetHumS_ + _tNDredPhytS_ + _tNDredBent_ + _tNDredVeg_	_tNDredNetTot_ = _tNDredDetS_ - _tNDredNetHumS_ + _tNDredPhytS_ + _tNDredBent_ + _tNDredVeg_	TRUE	TRUE	TRUE	_tNDdNTot_	tNDdNTot	tNDdNTot																																																	
2425	0	0	0	0	_tSiDredTot_	_gSi_*_m_^-2*_d_^-1	0	Dredging	Total_Si_dredging_flux	-	-1	_tSiDredTot_ = _tSiDredDetS_ + _cSiDDiat_ * _tDDredDiatS_	_tSiDredTot_ = _tSiDredDetS_ + _cSiDDiat_ * _tDDredDiatS_	_tSiDredTot_ = _tSiDredDetS_ + _cSiDDiat_ * _tDDredDiatS_	_tSiDredTot_ = _tSiDredDetS_ + _cSiDDiat_ * _tDDredDiatS_	TRUE	TRUE	TRUE	_tSireTot_	tSireTot	tSireTot																																																	
2426	0	0	0	0	_tDIMS_	_gDW_*_m_^-2*_d_^-1	0	Burial	Increase_in_inorganic_matter_in_sediment	-	-1	_tDIMS_ = _tDAbioIMS_	_tDIMS_ = _tDAbioIMS_	_tDIMS_ = _tDAbioIMS_	_tDIMS_ = _tDAbioIMS_	TRUE	TRUE	TRUE	_tDIMS_	tDIMS	tDIMS																																																	
2427	0	0	0	0	_tDHumS_	_gDW_*_m_^-2*_d_^-1	0	Burial	Increase_in_sediment_humus_in_lake	-	-1	_tDHumS_ = _tDAbioHumS_	_tDHumS_ = _tDAbioHumS_	_tDHumS_ = _tDAbioHumS_	_tDHumS_ = _tDAbioHumS_	TRUE	TRUE	TRUE	_tDHumS_	tDHumS	tDHumS																																																	
2428	0	0	0	0	_tDDetS_	_gDW_*_m_^-2*_d_^-1	0	Burial	Increase_in_sediment_detritus_in_lake	-	-1	_tDDetS_ = _tDAbioDetS_ + _tDPrimDetS_ + _tDWebDetS_ + _tDBedDetSEpi_ + _tDBedDetSHyp_	_tDDetS_ = _tDAbioDetS_ + _tDPrimDetS_ + _tDWebDetS_ + _tDBedDetSEpi_ + _tDBedDetSHyp_	_tDDetS_ = _tDAbioDetS_ + _tDPrimDetS_ + _tDWebDetS_ + _tDBedDetSEpi_ + _tDBedDetSHyp_	_tDDetS_ = _tDAbioDetS_ + _tDPrimDetS_ + _tDWebDetS_ + _tDBedDetSEpi_ + _tDBedDetSHyp_	TRUE	TRUE	TRUE	_tDDtS_	tDDtS	tDDtS																																																	
2429	0	0	0	0	_vDeltaS_	_m_*_d_^-1	0	Burial	Turnover_depth_in_lake	-	-1	_vDeltaS_ = (_tDIMS_ / _cRhoIM_ +(_tDHumS_ + _tDDetS_) / _cRhoOM_)/(1.0 - _bPorS_)	_vDeltaS_ = (_tDIMS_ / _cRhoIM_ +(_tDHumS_ + _tDDetS_) / _cRhoOM_)/(1.0 - _bPorS_)	_vDeltaS_ = (_tDIMS_ / _cRhoIM_ +(_tDHumS_ + _tDDetS_) / _cRhoOM_)/(1.0 - _bPorS_)	_vDeltaS_ = (_tDIMS_ / _cRhoIM_ +(_tDHumS_ + _tDDetS_) / _cRhoOM_)/(1.0 - _bPorS_)	TRUE	TRUE	TRUE	_vDeltaS_	vDeltaS	vDeltaS																																																	
2430	0	0	0	0	_vDeltaW_	_m_*_d_^-1	0	Burial	Lake_water_depth_change	-	-1	_vDeltaW_ = _IF_ (_ConstDepth_ _EQ_ _TRUE_ ) _THEN_ 0.0 _ELSE_ - _vDeltaS_ _ENDIF_	_vDeltaW_ = _IF_ (_ConstDepth_ _EQ_ _TRUE_ ) _THEN_ 0.0 _ELSE_ - _vDeltaS_ _ENDIF_	_vDeltaW_ = _IF_ (_ConstDepth_ _EQ_ _TRUE_ ) _THEN_ 0.0 _ELSE_ - _vDeltaS_ _ENDIF_	_vDeltaW_ = _IF_ (_ConstDepth_ _EQ_ _TRUE_ ) _THEN_ 0.0 _ELSE_ - _vDeltaS_ _ENDIF_	TRUE	TRUE	TRUE	_vDeltaW_	vDeltaW	vDeltaW																																																	
2431	0	0	0	0	_tDBurIM_	_gDW_*_m_^-2*_d_^-1	0	Burial	Burial_flux_of_DW_in_inorganic_matter_in_lake	-	-1	_tDBurIM_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ ((_tDHumS_ + _tDDetS_) +(_cRhoOM_ / _cRhoIM_) * _tDIMS_) / ((_aDHumS_ + _aDDetS_) / _aDIMS_ + _cRhoOM_ / _cRhoIM_) _ELSE_ ((_tDHumS_ + _tDDetS_) +(_cRhoOM_ / _cRhoIM_) * _tDIMS_) / (_fDOrgSoil_ /(1.0 - _fDOrgSoil_) + _cRhoOM_ / _cRhoIM_) _ENDIF_	_tDBurIM_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ ((_tDHumS_ + _tDDetS_) +(_cRhoOM_ / _cRhoIM_) * _tDIMS_) / ((_aDHumS_ + _aDDetS_) / _aDIMS_ + _cRhoOM_ / _cRhoIM_) _ELSE_ ((_tDHumS_ + _tDDetS_) +(_cRhoOM_ / _cRhoIM_) * _tDIMS_) / (_fDOrgSoil_ /(1.0 - _fDOrgSoil_) + _cRhoOM_ / _cRhoIM_) _ENDIF_	_tDBurIM_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ ((_tDHumS_ + _tDDetS_) +(_cRhoOM_ / _cRhoIM_) * _tDIMS_) / ((_aDHumS_ + _aDDetS_) / _aDIMS_ + _cRhoOM_ / _cRhoIM_) _ELSE_ ((_tDHumS_ + _tDDetS_) +(_cRhoOM_ / _cRhoIM_) * _tDIMS_) / (_fDOrgSoil_ /(1.0 - _fDOrgSoil_) + _cRhoOM_ / _cRhoIM_) _ENDIF_	_tDBurIM_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ ((_tDHumS_ + _tDDetS_) +(_cRhoOM_ / _cRhoIM_) * _tDIMS_) / ((_aDHumS_ + _aDDetS_) / _aDIMS_ + _cRhoOM_ / _cRhoIM_) _ELSE_ ((_tDHumS_ + _tDDetS_) +(_cRhoOM_ / _cRhoIM_) * _tDIMS_) / (_fDOrgSoil_ /(1.0 - _fDOrgSoil_) + _cRhoOM_ / _cRhoIM_) _ENDIF_	TRUE	TRUE	TRUE	_tDBurIM_	tDBurIM	tDBurIM																																																	
2432	0	0	0	0	_tDBurOM_	_gDW_*_m_^-2*_d_^-1	0	Burial	Burial_flux_of_DW_in_organic_matter_in_lake	-	-1	_tDBurOM_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ (_aDHumS_ + _aDDetS_) / _aDIMS_ * _tDBurIM_ _ELSE_ _fDOrgSoil_ /(1.0 - _fDOrgSoil_) * _tDBurIM_ _ENDIF_	_tDBurOM_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ (_aDHumS_ + _aDDetS_) / _aDIMS_ * _tDBurIM_ _ELSE_ _fDOrgSoil_ /(1.0 - _fDOrgSoil_) * _tDBurIM_ _ENDIF_	_tDBurOM_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ (_aDHumS_ + _aDDetS_) / _aDIMS_ * _tDBurIM_ _ELSE_ _fDOrgSoil_ /(1.0 - _fDOrgSoil_) * _tDBurIM_ _ENDIF_	_tDBurOM_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ (_aDHumS_ + _aDDetS_) / _aDIMS_ * _tDBurIM_ _ELSE_ _fDOrgSoil_ /(1.0 - _fDOrgSoil_) * _tDBurIM_ _ENDIF_	TRUE	TRUE	TRUE	_tDBurOM_	tDBurOM	tDBurOM																																																	
2433	0	0	0	0	_tDBurDet_	_gDW_*_m_^-2*_d_^-1	0	Burial	Burial_flux_of_DW_in_detritus_in_lake	-	-1	_tDBurDet_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ _aDDetS_ /(_aDHumS_ + _aDDetS_) * _tDBurOM_ _ELSE_ 0.0 _ENDIF_	_tDBurDet_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ _aDDetS_ /(_aDHumS_ + _aDDetS_) * _tDBurOM_ _ELSE_ 0.0 _ENDIF_	_tDBurDet_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ _aDDetS_ /(_aDHumS_ + _aDDetS_) * _tDBurOM_ _ELSE_ 0.0 _ENDIF_	_tDBurDet_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ _aDDetS_ /(_aDHumS_ + _aDDetS_) * _tDBurOM_ _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_tDBurDt_	tDBurDt	tDBurDt																																																	
2434	0	0	0	0	_tDBurHum_	_gDW_*_m_^-2*_d_^-1	0	Burial	Burial_flux_of_DW_in_humus_in_lake	-	-1	_tDBurHum_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ _tDBurOM_ - _tDBurDet_ _ELSE_ _tDBurOM_ _ENDIF_	_tDBurHum_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ _tDBurOM_ - _tDBurDet_ _ELSE_ _tDBurOM_ _ENDIF_	_tDBurHum_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ _tDBurOM_ - _tDBurDet_ _ELSE_ _tDBurOM_ _ENDIF_	_tDBurHum_ = _IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_ (_vDeltaS_ _GE_ 0.0) _THEN_ _tDBurOM_ - _tDBurDet_ _ELSE_ _tDBurOM_ _ENDIF_	TRUE	TRUE	TRUE	_tDBurHum_	tDBurHum	tDBurHum																																																	
2435	0	0	0	0	_tDBurTot_	_gDW_*_m_^-2*_d_^-1	0	Burial	Total_DW_burial_flux_in_lake	-	-1	_tDBurTot_ =_IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_(_vDeltaS_ _GE_ 0.0) _THEN_ _tDBurIM_ + _tDBurOM_ _ELSE_ _tDBurIM_ + _tDBurOM_ _ENDIF_	_tDBurTot_ =_IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_(_vDeltaS_ _GE_ 0.0) _THEN_ _tDBurIM_ + _tDBurOM_ _ELSE_ _tDBurIM_ + _tDBurOM_ _ENDIF_	_tDBurTot_ =_IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_(_vDeltaS_ _GE_ 0.0) _THEN_ _tDBurIM_ + _tDBurOM_ _ELSE_ _tDBurIM_ + _tDBurOM_ _ENDIF_	_tDBurTot_ =_IF_ (_InclBur_ _EQ_ _FALSE_) _THEN_ 0.0 _ELSEIF_(_vDeltaS_ _GE_ 0.0) _THEN_ _tDBurIM_ + _tDBurOM_ _ELSE_ _tDBurIM_ + _tDBurOM_ _ENDIF_	TRUE	TRUE	TRUE	_tDBurTot_	tDBurTot	tDBurTot																																																	
